n,k,nu,strategy,t,runs,mean_potential,sample_standard_error,expectation_upper_bound,mean_over_bound
96,1,2,reply_null,19,8,0.3238944670386081,0.018348810761048558,1.5833333333333333,0.20456492655069985
96,1,2,reply_null,20,8,0.3308270195931183,0.020054172568032217,1.6666666666666667,0.19849621175587095
96,1,2,reply_null,21,8,0.3422072604862636,0.023599518046253154,1.75,0.19554700599215064
96,1,2,reply_null,22,8,0.3728240265737574,0.02133515632505581,1.8333333333333333,0.20335855994932223
96,1,2,reply_null,23,8,0.3925370115567215,0.02640798819015441,1.9166666666666667,0.20480191907307208
96,1,2,reply_null,24,8,0.399496707110908,0.02509097290140882,2.0,0.199748353555454
96,1,8,random,0,8,0.0,0.0,0.0,0.0
96,1,8,random,1,8,0.09088075643057669,0.02843258854714889,0.3333333333333333,0.2726422692917301
96,1,8,random,2,8,0.21355121501279128,0.05528634729335757,0.6666666666666666,0.3203268225191869
96,1,8,random,3,8,0.28987860177133196,0.05646135903340729,1.0,0.28987860177133196
96,1,8,random,4,8,0.35524328250624354,0.04615049558058689,1.3333333333333333,0.26643246187968267
96,1,8,random,5,8,0.4064588270495555,0.0442641100547123,1.6666666666666667,0.24387529622973328
96,1,8,random,6,8,0.49958630675681326,0.04813295144362977,2.0,0.24979315337840663
96,1,8,random,7,8,0.5262247542943739,0.05443923926101849,2.3333333333333335,0.2255248946975888
96,1,8,random,8,8,0.5773060535445264,0.04819539433161604,2.6666666666666665,0.2164897700791974
96,1,8,random,9,8,0.647844047031323,0.04615390508211533,3.0,0.21594801567710767
96,1,8,random,10,8,0.6837482623063448,0.05055298656098366,3.3333333333333335,0.20512447869190342
96,1,8,random,11,8,0.7126951903353222,0.050638985538942485,3.6666666666666665,0.194371415545997
96,1,8,random,12,8,0.7616908830707654,0.06340149161424641,4.0,0.19042272076769134
96,1,8,random,13,8,0.7833878039270945,0.06168704189107886,4.333333333333333,0.1807818009062526
96,1,8,random,14,8,0.7943854480015351,0.0641301332853639,4.666666666666667,0.17022545314318607
96,1,8,random,15,8,0.8465726146278065,0.058378878263288844,5.0,0.16931452292556132
96,1,8,random,16,8,0.8661851098687511,0.060541997850314354,5.333333333333333,0.16240970810039085
96,1,8,random,17,8,0.8990506490705854,0.05615852121078723,5.666666666666667,0.1586559968948092
96,1,8,random,18,8,0.926803580679039,0.05473471719377159,6.0,0.1544672634465065
96,1,8,random,19,8,0.9502438728851856,0.05576039710861129,6.333333333333333,0.15003850624502932
96,1,8,random,20,8,0.9885503586469507,0.04765392774257854,6.666666666666667,0.1482825537970426
96,1,8,random,21,8,0.9941346784009093,0.04909708130554542,7.0,0.14201923977155848
96,1,8,random,22,8,1.0243486177470444,0.052223040166828626,7.333333333333333,0.13968390242005152
96,1,8,random,23,8,1.0631017521966528,0.06330784002605483,7.666666666666667,0.13866544593869384
96,1,8,random,24,8,1.0866388158586588,0.06143676114015527,8.0,0.13582985198233236
96,1,8,krylov,0,8,0.0,0.0,0.0,0.0
96,1,8,krylov,1,8,0.044450072449963754,0.01714395639342351,0.3333333333333333,0.13335021734989128
96,1,8,krylov,2,8,0.08891031166731972,0.03289800804221859,0.6666666666666666,0.13336546750097958
96,1,8,krylov,3,8,0.1384906732964325,0.05169155828453653,1.0,0.1384906732964325
96,1,8,krylov,4,8,0.18472213847093055,0.06882174498748106,1.3333333333333333,0.13854160385319791
96,1,8,krylov,5,8,0.23413570998944036,0.08668898516427606,1.6666666666666667,0.1404814259936642
96,1,8,krylov,6,8,0.281126352100764,0.10225604716658283,2.0,0.140563176050382
96,1,8,krylov,7,8,0.3329311533642167,0.1195513325466872,2.3333333333333335,0.14268478001323573
96,1,8,krylov,8,8,0.38600845515758575,0.13765587247254268,2.6666666666666665,0.14475317068409466
96,1,8,krylov,9,8,0.4365082589926973,0.15333188883532792,3.0,0.14550275299756577
96,1,8,krylov,10,8,0.48908360333734513,0.16986715198396046,3.3333333333333335,0.14672508100120354
96,1,8,krylov,11,8,0.5419388453578557,0.1869824051002144,3.6666666666666665,0.14780150327941521
96,1,8,krylov,12,8,0.5917379515691318,0.2007671330600545,4.0,0.14793448789228295
96,1,8,krylov,13,8,0.6352030355526018,0.21154358919543279,4.333333333333333,0.14658531589675428
96,1,8,krylov,14,8,0.6779252894507444,0.22219715845837307,4.666666666666667,0.14526970488230237
96,1,8,krylov,15,8,0.719830992320438,0.23033928920290692,5.0,0.1439661984640876
96,1,8,krylov,16,8,0.765748506193708,0.23885009837245294,5.333333333333333,0.14357784491132028
96,1,8,krylov,17,8,0.8093112090671546,0.24468206895182987,5.666666666666667,0.14281962512949786
96,1,8,krylov,18,8,0.8526173008227718,0.24885453490851295,6.0,0.14210288347046196
96,1,8,krylov,19,8,0.8989112688020943,0.2496181774897226,6.333333333333333,0.14193335823190964
96,1,8,krylov,20,8,0.9400158587606076,0.252681027215443,6.666666666666667,0.14100237881409114
96,1,8,krylov,21,8,0.9786211986255253,0.2543665078459463,7.0,0.13980302837507505
96,1,8,krylov,22,8,1.0188370638547561,0.2559210119620265,7.333333333333333,0.13893232688928495
96,1,8,krylov,23,8,1.0574693332291445,0.25641978919437974,7.666666666666667,0.1379307825951058
96,1,8,krylov,24,8,1.0994038800050405,0.2566578725835893,8.0,0.13742548500063007
96,1,8,reply_null,0,8,0.0,0.0,0.0,0.0
96,1,8,reply_null,1,8,0.10716519341692643,0.04264334031594885,0.3333333333333333,0.3214955802507793
96,1,8,reply_null,2,8,0.2542303922848419,0.08210291094669443,0.6666666666666666,0.38134558842726285
96,1,8,reply_null,3,8,0.3385132366354048,0.06708596815396761,1.0,0.3385132366354048
96,1,8,reply_null,4,8,0.4323661657996764,0.06082415776179712,1.3333333333333333,0.32427462434975735
96,1,8,reply_null,5,8,0.4533724812802984,0.060846597264682716,1.6666666666666667,0.272023488768179
96,1,8,reply_null,6,8,0.46915888092372077,0.06426166316185147,2.0,0.23457944046186038
96,1,8,reply_null,7,8,0.5470709440082562,0.06522114360553079,2.3333333333333335,0.23445897600353835
96,1,8,reply_null,8,8,0.6171996098070938,0.07582733758290051,2.6666666666666665,0.23144985367766016
96,1,8,reply_null,9,8,0.6829049269690513,0.07334454970952108,3.0,0.2276349756563504
96,1,8,reply_null,10,8,0.7447257691046287,0.07360053874658427,3.3333333333333335,0.2234177307313886
96,1,8,reply_null,11,8,0.75274240717189,0.07255103908798614,3.6666666666666665,0.20529338377415182
96,1,8,reply_null,12,8,0.7889026273519288,0.06206059012433812,4.0,0.1972256568379822
96,1,8,reply_null,13,8,0.8396456755912098,0.05128111652316615,4.333333333333333,0.1937643866748946
96,1,8,reply_null,14,8,0.8712607548659846,0.04998746775299244,4.666666666666667,0.18669873318556812
96,1,8,reply_null,15,8,0.8871803105698259,0.05228418715773665,5.0,0.17743606211396518
96,1,8,reply_null,16,8,0.9000861561427536,0.050700810594744725,5.333333333333333,0.1687661542767663
96,1,8,reply_null,17,8,0.9100380744388017,0.04874200901948002,5.666666666666667,0.16059495431272972
96,1,8,reply_null,18,8,0.9279549107268202,0.04259382441147003,6.0,0.15465915178780337
96,1,8,reply_null,19,8,0.9462905049844011,0.03740537152778625,6.333333333333333,0.14941429026069492
96,1,8,reply_null,20,8,0.9867571125420452,0.03626425928733172,6.666666666666667,0.1480135668813068
96,1,8,reply_null,21,8,1.0012247187089505,0.03634275222514689,7.0,0.14303210267270722
96,1,8,reply_null,22,8,1.0147176303643988,0.036993379126319045,7.333333333333333,0.13837058595878166
96,1,8,reply_null,23,8,1.0308419016532475,0.03819441600141011,7.666666666666667,0.13445763934607577
96,1,8,reply_null,24,8,1.0445596686677243,0.04184954234168475,8.0,0.13056995858346554
96,1,32,random,0,8,0.0,0.0,0.0,0.0
96,1,32,random,1,8,0.11837473508942847,0.05455737991287646,1.3333333333333333,0.08878105131707136
96,1,32,random,2,8,0.2695446872337567,0.07865037148973757,2.6666666666666665,0.10107925771265876
96,1,32,random,3,8,0.38948054503951957,0.10177424601453924,4.0,0.09737013625987989
96,1,32,random,4,8,0.5526578410130494,0.10473207925564042,5.333333333333333,0.10362334518994676
96,1,32,random,5,8,0.7504504524935146,0.12844292173762814,6.666666666666667,0.11256756787402719
96,1,32,random,6,8,0.8835534635614587,0.13594164082550791,8.0,0.11044418294518234
96,1,32,random,7,8,0.9158280516462303,0.13242733492782657,9.333333333333334,0.09812443410495324
96,1,32,random,8,8,1.0105183364283818,0.14824896250023642,10.666666666666666,0.0947360940401608
96,1,32,random,9,8,1.0749872807532057,0.14895080391470505,12.0,0.08958227339610048
96,1,32,random,10,8,1.1848885661178041,0.13970870651603506,13.333333333333334,0.08886664245883531
96,1,32,random,11,8,1.26677074356867,0.14215000517103962,14.666666666666666,0.08637073251604568
96,1,32,random,12,8,1.3623776636648237,0.15400876715078704,16.0,0.08514860397905148
96,1,32,random,13,8,1.5497874724957916,0.1022946396793685,17.333333333333332,0.08941081572091106
96,1,32,random,14,8,1.599636531080284,0.10054607783182078,18.666666666666668,0.0856948141650152
96,1,32,random,15,8,1.646652050762516,0.10675826279325627,20.0,0.0823326025381258
96,1,32,random,16,8,1.6778318464377955,0.10347692130538647,21.333333333333332,0.07864836780177167
96,1,32,random,17,8,1.7342374236330822,0.10772152847728811,22.666666666666668,0.07651047457204774
96,1,32,random,18,8,1.7867460523923118,0.11454448405534409,24.0,0.07444775218301299
96,1,32,random,19,8,1.8685687665712534,0.11937843491893481,25.333333333333332,0.07375929341728632
96,1,32,random,20,8,1.9250260536724657,0.10576831201492151,26.666666666666668,0.07218847701271747
96,1,32,random,21,8,1.9668636861673177,0.1072737246521072,28.0,0.07024513164883277
96,1,32,random,22,8,2.010073025854027,0.10753830125907625,29.333333333333332,0.0685252167904782
96,1,32,random,23,8,2.0423916094756316,0.09752293605785634,30.666666666666668,0.06659972639594451
96,1,32,random,24,8,2.0725585376281517,0.09799271863890842,32.0,0.06476745430087974
96,1,32,krylov,0,8,0.0,0.0,0.0,0.0
96,1,32,krylov,1,8,0.19747543977173043,0.06943745451780914,1.3333333333333333,0.14810657982879782
96,1,32,krylov,2,8,0.4088739253246665,0.1417731256103031,2.6666666666666665,0.15332772199674993
96,1,32,krylov,3,8,0.5937856017964673,0.2025711880918895,4.0,0.14844640044911683
96,1,32,krylov,4,8,0.7479732058913245,0.24777897174711289,5.333333333333333,0.14024497610462336
96,1,32,krylov,5,8,0.9094468727852603,0.2881845413267617,6.666666666666667,0.13641703091778903
96,1,32,krylov,6,8,1.067198384023413,0.32564155421578017,8.0,0.13339979800292662
96,1,32,krylov,7,8,1.210080559361861,0.3585719918009969,9.333333333333334,0.12965148850305655
96,1,32,krylov,8,8,1.3372753740952097,0.3864863235647388,10.666666666666666,0.12536956632142593
96,1,32,krylov,9,8,1.4498841362986021,0.40648033286453367,12.0,0.12082367802488352
96,1,32,krylov,10,8,1.5857653517775288,0.43007080527895214,13.333333333333334,0.11893240138331465
96,1,32,krylov,11,8,1.718444497058782,0.4488845725747103,14.666666666666666,0.11716667025400787
96,1,32,krylov,12,8,1.8466111385551407,0.46307538066974924,16.0,0.1154131961596963
96,1,32,krylov,13,8,1.9721291636273044,0.47121682044675944,17.333333333333332,0.11377668251695988
96,1,32,krylov,14,8,2.0923415317096916,0.473905649812751,18.666666666666668,0.11208972491301919
96,1,32,krylov,15,8,2.2128487583138314,0.4740335355555099,20.0,0.11064243791569157
96,1,32,krylov,16,8,2.317895461194981,0.4717915211058477,21.333333333333332,0.10865134974351473
96,1,32,krylov,17,8,2.416151067901568,0.4669382977858448,22.666666666666668,0.10659490005448094
96,1,32,krylov,18,8,2.4982665422234325,0.45970270212487063,24.0,0.10409443925930968
96,1,32,krylov,19,8,2.5828108826225384,0.45134545296264666,25.333333333333332,0.10195306115615284
96,1,32,krylov,20,8,2.672873325193117,0.4372048724431783,26.666666666666668,0.10023274969474189
96,1,32,krylov,21,8,2.7492883194352586,0.42522690303828564,28.0,0.09818886855125923
96,1,32,krylov,22,8,2.8239754294198214,0.41580024552816314,29.333333333333332,0.0962718896393121
96,1,32,krylov,23,8,2.885352130253598,0.40927914008564437,30.666666666666668,0.09408756946479123
96,1,32,krylov,24,8,2.935507092866689,0.4038289426655699,32.0,0.09173459665208403
96,1,32,reply_null,0,8,0.0,0.0,0.0,0.0
96,1,32,reply_null,1,8,0.11797152923425484,0.05241271772753073,1.3333333333333333,0.08847864692569114
96,1,32,reply_null,2,8,0.3599527926155528,0.10436250720435429,2.6666666666666665,0.1349822972308323
96,1,32,reply_null,3,8,0.6544322082947436,0.16430875524933436,4.0,0.1636080520736859
96,1,32,reply_null,4,8,0.8146437668956654,0.14696021197975712,5.333333333333333,0.15274570629293727
96,1,32,reply_null,5,8,0.9180090037898883,0.14847621172647835,6.666666666666667,0.13770135056848323
96,1,32,reply_null,6,8,1.0660315440275094,0.10503363625534663,8.0,0.13325394300343868
96,1,32,reply_null,7,8,1.2027959163136064,0.10180088078292578,9.333333333333334,0.12887099103360067
96,1,32,reply_null,8,8,1.3002648000654777,0.10089452317927265,10.666666666666666,0.12189982500613854
96,1,32,reply_null,9,8,1.385892637728815,0.09270092706586767,12.0,0.11549105314406792
96,1,32,reply_null,10,8,1.4174368336551826,0.08668132949162702,13.333333333333334,0.10630776252413869
96,1,32,reply_null,11,8,1.453523584386366,0.08199307038759972,14.666666666666666,0.09910388075361587
96,1,32,reply_null,12,8,1.491948900539821,0.08340841711376469,16.0,0.09324680628373881
96,1,32,reply_null,13,8,1.548669087472601,0.09068728266968731,17.333333333333332,0.08934629350803468
96,1,32,reply_null,14,8,1.607832476426922,0.08785836334431299,18.666666666666668,0.08613388266572797
96,1,32,reply_null,15,8,1.695099372377213,0.08249955710972934,20.0,0.08475496861886064
96,1,32,reply_null,16,8,1.7465522155531796,0.08555825628296136,21.333333333333332,0.0818696351040553
96,1,32,reply_null,17,8,1.8080024493100422,0.0880962652811688,22.666666666666668,0.07976481394014892
96,1,32,reply_null,18,8,1.8316196121846697,0.0857877569324227,24.0,0.0763174838410279
96,1,32,reply_null,19,8,1.8806393816877844,0.0829247192482132,25.333333333333332,0.07423576506662308
96,1,32,reply_null,20,8,1.951576380085622,0.05869363282891949,26.666666666666668,0.07318411425321082
96,1,32,reply_null,21,8,1.990447013621697,0.06677113164803629,28.0,0.07108739334363204
96,1,32,reply_null,22,8,2.0197816441355694,0.06473201712386763,29.333333333333332,0.06885619241371259
96,1,32,reply_null,23,8,2.0773581445399496,0.05982517499139864,30.666666666666668,0.06773993949586792
96,1,32,reply_null,24,8,2.1366547576581985,0.05798319317722458,32.0,0.0667704611768187
96,3,2,random,0,8,0.0,0.0,0.0,0.0
96,3,2,random,1,8,0.02746857625097416,0.003919516429263524,0.08333333333333333,0.32962291501168994
96,3,2,random,2,8,0.03818276111929629,0.005069532189689875,0.16666666666666666,0.22909656671577774
96,3,2,random,3,8,0.06902956590002773,0.009753827108788348,0.25,0.27611826360011094
96,3,2,random,4,8,0.08888853462064647,0.011030680199978223,0.3333333333333333,0.26666560386193944
96,3,2,random,5,8,0.13104774934845304,0.014503184828365217,0.4166666666666667,0.31451459843628726
96,3,2,random,6,8,0.15310631647957154,0.017885884651569584,0.5,0.3062126329591431
96,3,2,random,7,8,0.17786542900172814,0.015620744601519753,0.5833333333333334,0.3049121640029625
96,3,2,random,8,8,0.19915553114152998,0.019123530134748674,0.6666666666666666,0.298733296712295
96,3,2,random,9,8,0.21315190835865327,0.020099321007588117,0.75,0.28420254447820437
96,3,2,random,10,8,0.22217866155454408,0.020157253679413508,0.8333333333333334,0.2666143938654529
96,3,2,random,11,8,0.24157767533472713,0.018482672011073065,0.9166666666666666,0.2635392821833387
96,3,2,random,12,8,0.2581060655516488,0.018822650144433073,1.0,0.2581060655516488
96,3,2,random,13,8,0.2727680886506284,0.018423692427256385,1.0833333333333333,0.25178592798519545
96,3,2,random,14,8,0.30023657133172965,0.0168896595429946,1.1666666666666667,0.257345632570054
96,3,2,random,15,8,0.31830879494276804,0.014538772723387976,1.25,0.25464703595421445
96,3,2,random,16,8,0.333418689347669,0.014231251970641859,1.3333333333333333,0.25006401701075176
96,3,2,random,17,8,0.34414299078467503,0.014619125106917529,1.4166666666666667,0.2429244640833
96,3,2,random,18,8,0.3574333868459058,0.014602514045197445,1.5,0.23828892456393722
96,3,2,random,19,8,0.38824650111705766,0.012846682754721877,1.5833333333333333,0.24520831649498379
96,3,2,random,20,8,0.4056255148622853,0.01454593954719268,1.6666666666666667,0.2433753089173712
96,3,2,random,21,8,0.4143966992911077,0.014952577604530864,1.75,0.23679811388063296
96,3,2,random,22,8,0.43037321424840647,0.01389555744962823,1.8333333333333333,0.23474902595367628
96,3,2,random,23,8,0.4478157993459215,0.01711998783694345,1.9166666666666667,0.23364302574569815
96,3,2,random,24,8,0.46542910009502575,0.016708332460160017,2.0,0.23271455004751287
96,3,2,krylov,0,8,0.0,0.0,0.0,0.0
96,3,2,krylov,1,8,0.029348912371063268,0.007146390483094904,0.08333333333333333,0.3521869484527592
96,3,2,krylov,2,8,0.056026819526420676,0.013113614776628927,0.16666666666666666,0.3361609171585241
96,3,2,krylov,3,8,0.08320102208292587,0.01990038552808324,0.25,0.3328040883317035
96,3,2,krylov,4,8,0.10854527413572093,0.02576319077875674,0.3333333333333333,0.3256358224071628
96,3,2,krylov,5,8,0.13094034131505755,0.029867158048461195,0.4166666666666667,0.3142568191561381
96,3,2,krylov,6,8,0.15253101452121154,0.033076498280065175,0.5,0.3050620290424231
96,3,2,krylov,7,8,0.17493691353717475,0.03620119856060112,0.5833333333333334,0.29989185177801386
96,3,2,krylov,8,8,0.19655474516126678,0.03820111064876587,0.6666666666666666,0.2948321177419002
96,3,2,krylov,9,8,0.21537426802508514,0.040227158038956455,0.75,0.2871656907001135
96,3,2,krylov,10,8,0.23145348488808787,0.0418097672838237,0.8333333333333334,0.27774418186570543
96,3,2,krylov,11,8,0.24798869496841036,0.043337943065516686,0.9166666666666666,0.2705331217837204
96,3,2,krylov,12,8,0.2630197785460092,0.044467726962920257,1.0,0.2630197785460092
96,3,2,krylov,13,8,0.2773103561180188,0.045730546238822764,1.0833333333333333,0.2559787902627866
96,3,2,krylov,14,8,0.2910212244462612,0.04679057157303018,1.1666666666666667,0.24944676381108102
96,3,2,krylov,15,8,0.30401053448826265,0.04758815842902282,1.25,0.24320842759061012
96,3,2,krylov,16,8,0.3152043082176165,0.048042163998254325,1.3333333333333333,0.2364032311632124
96,3,2,krylov,17,8,0.3245313527887054,0.04851415377399019,1.4166666666666667,0.22908095490967437
96,3,2,krylov,18,8,0.33333727435199295,0.048839789258631916,1.5,0.2222248495679953
96,3,2,krylov,19,8,0.3413286213729967,0.04898515566206558,1.5833333333333333,0.2155759713934716
96,3,2,krylov,20,8,0.3476673821763455,0.04887338772479866,1.6666666666666667,0.2086004293058073
96,3,2,krylov,21,8,0.35408467130310695,0.04868565865149136,1.75,0.20233409788748968
96,3,2,krylov,22,8,0.35992865588859363,0.04833118172201272,1.8333333333333333,0.19632472139377835
96,3,2,krylov,23,8,0.3653948842630166,0.04808992848100736,1.9166666666666667,0.1906408091807043
96,3,2,krylov,24,8,0.3709883192475565,0.047691604958067686,2.0,0.18549415962377824
96,3,2,reply_null,0,8,0.0,0.0,0.0,0.0
96,3,2,reply_null,1,8,0.01698860923470753,0.0062713603833638555,0.08333333333333333,0.20386331081649037
96,3,2,reply_null,2,8,0.039245917897370045,0.00820895858357973,0.16666666666666666,0.23547550738422027
96,3,2,reply_null,3,8,0.054051898734226195,0.009892776495072657,0.25,0.21620759493690478
96,3,2,reply_null,4,8,0.07479962046902643,0.006477449212724771,0.3333333333333333,0.2243988614070793
96,3,2,reply_null,5,8,0.09131783497641972,0.007435839145753577,0.4166666666666667,0.2191628039434073
96,3,2,reply_null,6,8,0.10842104349566602,0.011256598212167302,0.5,0.21684208699133203
96,3,2,reply_null,7,8,0.1327136120058476,0.01275577049797664,0.5833333333333334,0.2275090491528816
96,3,2,reply_null,8,8,0.14831442368579517,0.010996077634080953,0.6666666666666666,0.22247163552869276
96,3,2,reply_null,9,8,0.1635316520610307,0.011434351204704858,0.75,0.21804220274804095
96,3,2,reply_null,10,8,0.1815209121699984,0.00977314013362551,0.8333333333333334,0.21782509460399807
96,3,2,reply_null,11,8,0.19363584745683582,0.009431626552701444,0.9166666666666666,0.2112391063165482
96,3,2,reply_null,12,8,0.21673214331331583,0.013519387928512809,1.0,0.21673214331331583
96,3,2,reply_null,13,8,0.2364409116276521,0.01125765475701186,1.0833333333333333,0.2182531491947558
96,3,2,reply_null,14,8,0.25505785863496944,0.011369864129003853,1.1666666666666667,0.21862102168711664
96,3,2,reply_null,15,8,0.2756745498250215,0.009224675177582627,1.25,0.22053963986001718
96,3,2,reply_null,16,8,0.2890450452473226,0.008511389929177037,1.3333333333333333,0.21678378393549197
96,3,2,reply_null,17,8,0.31011976105458694,0.010161164960844663,1.4166666666666667,0.21890806662676723
96,3,2,reply_null,18,8,0.3168637761923216,0.01071198859060706,1.5,0.21124251746154774
96,3,2,reply_null,19,8,0.350259449522515,0.01349085734112054,1.5833333333333333,0.22121649443527264
96,3,2,reply_null,20,8,0.3681678479229027,0.010729723095307736,1.6666666666666667,0.2209007087537416
96,3,2,reply_null,21,8,0.3897589047229759,0.013749944036164268,1.75,0.2227193741274148
96,3,2,reply_null,22,8,0.3997646877745021,0.012442041098317425,1.8333333333333333,0.2180534660588193
96,3,2,reply_null,23,8,0.413754754064231,0.013812291921688806,1.9166666666666667,0.21587204559872922
96,3,2,reply_null,24,8,0.4369718493727624,0.010155182455255696,2.0,0.2184859246863812
96,3,8,random,0,8,0.0,0.0,0.0,0.0
96,3,8,random,1,8,0.09877297988458594,0.02043322123241524,0.3333333333333333,0.29631893965375783
96,3,8,random,2,8,0.2233171138755737,0.04441862077005202,0.6666666666666666,0.3349756708133606
96,3,8,random,3,8,0.2754588767655373,0.041866558818966886,1.0,0.2754588767655373
96,3,8,random,4,8,0.3245216514333543,0.03624794018948157,1.3333333333333333,0.24339123857501574
96,3,8,random,5,8,0.39145104874633674,0.03753097049940982,1.6666666666666667,0.23487062924780203
96,3,8,random,6,8,0.4675307335595924,0.030999838094691912,2.0,0.2337653667797962
96,3,8,random,7,8,0.5289724798644806,0.038237599240185126,2.3333333333333335,0.22670249137049167
96,3,8,random,8,8,0.6049898159610816,0.03713711565159933,2.6666666666666665,0.2268711809854056
96,3,8,random,9,8,0.6491965772401553,0.04130253808738153,3.0,0.21639885908005177
96,3,8,random,10,8,0.7084056846326021,0.03500763836507968,3.3333333333333335,0.21252170538978063
96,3,8,random,11,8,0.7670406787241663,0.03692756695272732,3.6666666666666665,0.20919291237931809
96,3,8,random,12,8,0.8150432717822359,0.031141090359435002,4.0,0.20376081794555898
96,3,8,random,13,8,0.8610509547661385,0.033783379033075704,4.333333333333333,0.1987040664844935
96,3,8,random,14,8,0.9207006597367293,0.029352664266976258,4.666666666666667,0.19729299851501342
96,3,8,random,15,8,0.953968634367297,0.030050546069916934,5.0,0.19079372687345938
96,3,8,random,16,8,1.0033111000808352,0.03156631670905798,5.333333333333333,0.1881208312651566
96,3,8,random,17,8,1.072574816692464,0.0415776636738655,5.666666666666667,0.18927790882808188
96,3,8,random,18,8,1.1315045471556686,0.04324187094227241,6.0,0.18858409119261144
96,3,8,random,19,8,1.1988208234590583,0.03280743170379796,6.333333333333333,0.18928749844090395
96,3,8,random,20,8,1.2411748954504302,0.029724604072292316,6.666666666666667,0.18617623431756453
96,3,8,random,21,8,1.2928781008209538,0.02941169991467766,7.0,0.18469687154585054
96,3,8,random,22,8,1.344082911063876,0.027625676398231762,7.333333333333333,0.18328403332689217
96,3,8,random,23,8,1.4014894816407524,0.02436755874035922,7.666666666666667,0.18280297586618507
96,3,8,random,24,8,1.4525329984703634,0.01698676876374364,8.0,0.18156662480879543
96,3,8,krylov,0,8,0.0,0.0,0.0,0.0
96,3,8,krylov,1,8,0.07382591173846823,0.018659242288549913,0.3333333333333333,0.22147773521540468
96,3,8,krylov,2,8,0.15236237146854625,0.039607399375380915,0.6666666666666666,0.22854355720281938
96,3,8,krylov,3,8,0.23462645457674464,0.06337398840918644,1.0,0.23462645457674464
96,3,8,krylov,4,8,0.3029659780276709,0.08045609585836228,1.3333333333333333,0.22722448352075317
96,3,8,krylov,5,8,0.372515293075631,0.09490457896403731,1.6666666666666667,0.2235091758453786
96,3,8,krylov,6,8,0.44291942028942155,0.10653615353081933,2.0,0.22145971014471078
96,3,8,krylov,7,8,0.5059681146748538,0.11631985387057574,2.3333333333333335,0.21684347771779447
96,3,8,krylov,8,8,0.5586505538680467,0.12400316373381638,2.6666666666666665,0.20949395770051754
96,3,8,krylov,9,8,0.6107797395174743,0.13157050034354423,3.0,0.20359324650582478
96,3,8,krylov,10,8,0.6539797122881466,0.13614914559822894,3.3333333333333335,0.19619391368644395
96,3,8,krylov,11,8,0.6938575024505504,0.13987717205348354,3.6666666666666665,0.18923386430469558
96,3,8,krylov,12,8,0.7310963649030853,0.1416680844987561,4.0,0.18277409122577132
96,3,8,krylov,13,8,0.7627555201999052,0.1427045527001685,4.333333333333333,0.1760205046615166
96,3,8,krylov,14,8,0.7969521203546894,0.14310857967477855,4.666666666666667,0.17077545436171915
96,3,8,krylov,15,8,0.8273597432875404,0.14317163326742605,5.0,0.16547194865750808
96,3,8,krylov,16,8,0.8550441137629665,0.14204943082541804,5.333333333333333,0.16032077133055622
96,3,8,krylov,17,8,0.8864373647089139,0.13967503036872514,5.666666666666667,0.15643012318392596
96,3,8,krylov,18,8,0.9197389313316381,0.13555860046147283,6.0,0.15328982188860635
96,3,8,krylov,19,8,0.954780178200407,0.13170977454195415,6.333333333333333,0.15075476497901164
96,3,8,krylov,20,8,0.9853153577558933,0.1288376762004862,6.666666666666667,0.14779730366338398
96,3,8,krylov,21,8,1.0080269020663457,0.12723936397024874,7.0,0.1440038431523351
96,3,8,krylov,22,8,1.0281628153016182,0.12511355448613048,7.333333333333333,0.14020402026840248
96,3,8,krylov,23,8,1.0466208635541636,0.12240362869060473,7.666666666666667,0.13651576481141264
96,3,8,krylov,24,8,1.0625387552877472,0.1198719173325498,8.0,0.1328173444109684
96,3,8,reply_null,0,8,0.0,0.0,0.0,0.0
96,3,8,reply_null,1,8,0.0985608668604986,0.028284654814376673,0.3333333333333333,0.2956826005814958
96,3,8,reply_null,2,8,0.1693604273052634,0.04303934658812305,0.6666666666666666,0.25404064095789514
96,3,8,reply_null,3,8,0.23785513326591212,0.03368734940128794,1.0,0.23785513326591212
96,3,8,reply_null,4,8,0.3295814266747998,0.030082830837709736,1.3333333333333333,0.24718607000609985
96,3,8,reply_null,5,8,0.3956488438474243,0.03414549208720095,1.6666666666666667,0.2373893063084546
96,3,8,reply_null,6,8,0.5039146358207297,0.03008535122548171,2.0,0.25195731791036485
96,3,8,reply_null,7,8,0.5348488715231761,0.028808607301532795,2.3333333333333335,0.229220944938504
96,3,8,reply_null,8,8,0.6224632922075832,0.02884413880647565,2.6666666666666665,0.2334237345778437
96,3,8,reply_null,9,8,0.6901842690850781,0.034548117311625444,3.0,0.23006142302835939
96,3,8,reply_null,10,8,0.7718422503075795,0.042339071883432625,3.3333333333333335,0.23155267509227384
96,3,8,reply_null,11,8,0.8345869582284627,0.06078130008258325,3.6666666666666665,0.22761462497139895
96,3,8,reply_null,12,8,0.8902039110823581,0.055275213160639255,4.0,0.22255097777058952
96,3,8,reply_null,13,8,0.9612241036407503,0.051125898073149226,4.333333333333333,0.2218209469940193
96,3,8,reply_null,14,8,1.0205956342645421,0.04231242285498207,4.666666666666667,0.21869906448525903
96,3,8,reply_null,15,8,1.0578702051157916,0.04128301152962037,5.0,0.2115740410231583
